Country/Region,Region,Measure,Avg_Value,Date Range
Azerbaijan,Asia,Infant Mortality Rate,4.32307692307692e-02,Data between 2000 and 2012 for Azerbaijan in Asia.
Azerbaijan,Asia,Internet Usage,0.213272727272727,Data between 2000 and 2012 for Azerbaijan in Asia.
Azerbaijan,Asia,Lending Interest,0.184461538461538,Data between 2000 and 2012 for Azerbaijan in Asia.
Azerbaijan,Asia,Life Expectancy Female,72.0769230769231,Data between 2000 and 2012 for Azerbaijan in Asia.
Azerbaijan,Asia,Life Expectancy Male,66.2307692307692,Data between 2000 and 2012 for Azerbaijan in Asia.
Azerbaijan,Asia,Mobile Phone Usage,0.498923076923077,Data between 2000 and 2012 for Azerbaijan in Asia.
Azerbaijan,Asia,Population 0-14,0.257538461538462,Data between 2000 and 2012 for Azerbaijan in Asia.
Azerbaijan,Asia,Population 15-64,0.681846153846154,Data between 2000 and 2012 for Azerbaijan in Asia.
Azerbaijan,Asia,Population 65+,6.06153846153846e-02,Data between 2000 and 2012 for Azerbaijan in Asia.
Azerbaijan,Asia,Population Total,8581837.76923077,Data between 2000 and 2012 for Azerbaijan in Asia.
Azerbaijan,Asia,Population Urban,0.526076923076923,Data between 2000 and 2012 for Azerbaijan in Asia.
Azerbaijan,Asia,Tourism Inbound,523692307.692308,Data between 2000 and 2012 for Azerbaijan in Asia.
Azerbaijan,Asia,Tourism Outbound,588153846.153846,Data between 2000 and 2012 for Azerbaijan in Asia.
"Bahamas, The",The Americas,Birth Rate,1.57692307692308e-02,"Data between 2000 and 2012 for Bahamas, The in The Americas."
"Bahamas, The",The Americas,Business Tax Rate,0.454666666666667,"Data between 2000 and 2012 for Bahamas, The in The Americas."
"Bahamas, The",The Americas,CO2 Emissions,1625,"Data between 2000 and 2012 for Bahamas, The in The Americas."
"Bahamas, The",The Americas,Days to Start Business,27.5,"Data between 2000 and 2012 for Bahamas, The in The Americas."
"Bahamas, The",The Americas,Ease of Business,76,"Data between 2000 and 2012 for Bahamas, The in The Americas."
"Bahamas, The",The Americas,Energy Usage,693.75,"Data between 2000 and 2012 for Bahamas, The in The Americas."
"Bahamas, The",The Americas,GDP,7524113846.15385,"Data between 2000 and 2012 for Bahamas, The in The Americas."
"Bahamas, The",The Americas,Health Exp % GDP,6.48461538461538e-02,"Data between 2000 and 2012 for Bahamas, The in The Americas."
"Bahamas, The",The Americas,Health Exp/Capita,1460.30769230769,"Data between 2000 and 2012 for Bahamas, The in The Americas."
"Bahamas, The",The Americas,Hours to do Tax,58,"Data between 2000 and 2012 for Bahamas, The in The Americas."
"Bahamas, The",The Americas,Infant Mortality Rate,1.22307692307692e-02,"Data between 2000 and 2012 for Bahamas, The in The Americas."
"Bahamas, The",The Americas,Internet Usage,0.309923076923077,"Data between 2000 and 2012 for Bahamas, The in The Americas."
"Bahamas, The",The Americas,Lending Interest,5.60769230769231e-02,"Data between 2000 and 2012 for Bahamas, The in The Americas."
"Bahamas, The",The Americas,Life Expectancy Female,76.9230769230769,"Data between 2000 and 2012 for Bahamas, The in The Americas."
"Bahamas, The",The Americas,Life Expectancy Male,70.7692307692308,"Data between 2000 and 2012 for Bahamas, The in The Americas."
"Bahamas, The",The Americas,Mobile Phone Usage,0.696461538461538,"Data between 2000 and 2012 for Bahamas, The in The Americas."
"Bahamas, The",The Americas,Population 0-14,0.251230769230769,"Data between 2000 and 2012 for Bahamas, The in The Americas."
"Bahamas, The",The Americas,Population 15-64,0.685384615384615,"Data between 2000 and 2012 for Bahamas, The in The Americas."
"Bahamas, The",The Americas,Population 65+,6.36153846153846e-02,"Data between 2000 and 2012 for Bahamas, The in The Americas."
"Bahamas, The",The Americas,Population Total,335092.846153846,"Data between 2000 and 2012 for Bahamas, The in The Americas."
"Bahamas, The",The Americas,Population Urban,0.823307692307692,"Data between 2000 and 2012 for Bahamas, The in The Americas."
"Bahamas, The",The Americas,Tourism Inbound,2013846153.84615,"Data between 2000 and 2012 for Bahamas, The in The Americas."
"Bahamas, The",The Americas,Tourism Outbound,419538461.538462,"Data between 2000 and 2012 for Bahamas, The in The Americas."
Bahrain,Middle East,Birth Rate,1.83076923076923e-02,Data between 2000 and 2012 for Bahrain in Middle East.
Bahrain,Middle East,Business Tax Rate,0.137,Data between 2000 and 2012 for Bahrain in Middle East.
Bahrain,Middle East,CO2 Emissions,19638.2727272727,Data between 2000 and 2012 for Bahrain in Middle East.
Bahrain,Middle East,Days to Start Business,9,Data between 2000 and 2012 for Bahrain in Middle East.
Bahrain,Middle East,Ease of Business,47,Data between 2000 and 2012 for Bahrain in Middle East.
Bahrain,Middle East,Energy Usage,7880.41666666667,Data between 2000 and 2012 for Bahrain in Middle East.
Bahrain,Middle East,GDP,18605576006.6923,Data between 2000 and 2012 for Bahrain in Middle East.
Bahrain,Middle East,Health Exp % GDP,3.86923076923077e-02,Data between 2000 and 2012 for Bahrain in Middle East.
Bahrain,Middle East,Health Exp/Capita,633.307692307692,Data between 2000 and 2012 for Bahrain in Middle East.
Bahrain,Middle East,Hours to do Tax,36,Data between 2000 and 2012 for Bahrain in Middle East.
Bahrain,Middle East,Infant Mortality Rate,8.69230769230769e-03,Data between 2000 and 2012 for Bahrain in Middle East.
Bahrain,Middle East,Internet Usage,0.376769230769231,Data between 2000 and 2012 for Bahrain in Middle East.
Bahrain,Middle East,Lending Interest,8.23846153846154e-02,Data between 2000 and 2012 for Bahrain in Middle East.
Bahrain,Middle East,Life Expectancy Female,76.4615384615385,Data between 2000 and 2012 for Bahrain in Middle East.
Bahrain,Middle East,Life Expectancy Male,74.9230769230769,Data between 2000 and 2012 for Bahrain in Middle East.
Bahrain,Middle East,Mobile Phone Usage,0.937153846153846,Data between 2000 and 2012 for Bahrain in Middle East.
Bahrain,Middle East,Population 0-14,0.251230769230769,Data between 2000 and 2012 for Bahrain in Middle East.
Bahrain,Middle East,Population 15-64,0.726769230769231,Data between 2000 and 2012 for Bahrain in Middle East.
Bahrain,Middle East,Population 65+,0.022,Data between 2000 and 2012 for Bahrain in Middle East.
Bahrain,Middle East,Population Total,978816.230769231,Data between 2000 and 2012 for Bahrain in Middle East.
Bahrain,Middle East,Population Urban,0.884538461538461,Data between 2000 and 2012 for Bahrain in Middle East.
Bahrain,Middle East,Tourism Inbound,1549923076.92308,Data between 2000 and 2012 for Bahrain in Middle East.
Bahrain,Middle East,Tourism Outbound,621153846.153846,Data between 2000 and 2012 for Bahrain in Middle East.
Bangladesh,Asia,Birth Rate,2.31538461538462e-02,Data between 2000 and 2012 for Bangladesh in Asia.
Bangladesh,Asia,Business Tax Rate,0.354625,Data between 2000 and 2012 for Bangladesh in Asia.
Bangladesh,Asia,CO2 Emissions,41521.8181818182,Data between 2000 and 2012 for Bangladesh in Asia.
Bangladesh,Asia,Days to Start Business,44.7,Data between 2000 and 2012 for Bangladesh in Asia.
Bangladesh,Asia,Ease of Business,132,Data between 2000 and 2012 for Bangladesh in Asia.
Bangladesh,Asia,Energy Usage,24893.0833333333,Data between 2000 and 2012 for Bangladesh in Asia.
Bangladesh,Asia,GDP,72127954153,Data between 2000 and 2012 for Bangladesh in Asia.
Bangladesh,Asia,Health Exp % GDP,3.33846153846154e-02,Data between 2000 and 2012 for Bangladesh in Asia.
Bangladesh,Asia,Health Exp/Capita,16.5384615384615,Data between 2000 and 2012 for Bangladesh in Asia.
Bangladesh,Asia,Hours to do Tax,338.75,Data between 2000 and 2012 for Bangladesh in Asia.
Bangladesh,Asia,Infant Mortality Rate,4.87692307692308e-02,Data between 2000 and 2012 for Bangladesh in Asia.
Bangladesh,Asia,Internet Usage,1.83076923076923e-02,Data between 2000 and 2012 for Bangladesh in Asia.
Bangladesh,Asia,Lending Interest,0.149,Data between 2000 and 2012 for Bangladesh in Asia.
Bangladesh,Asia,Life Expectancy Female,68.4615384615385,Data between 2000 and 2012 for Bangladesh in Asia.
Bangladesh,Asia,Life Expectancy Male,67.3846153846154,Data between 2000 and 2012 for Bangladesh in Asia.
Bangladesh,Asia,Mobile Phone Usage,0.211461538461539,Data between 2000 and 2012 for Bangladesh in Asia.
Bangladesh,Asia,Population 0-14,0.337846153846154,Data between 2000 and 2012 for Bangladesh in Asia.
Bangladesh,Asia,Population 15-64,0.618538461538462,Data between 2000 and 2012 for Bangladesh in Asia.
Bangladesh,Asia,Population 65+,4.37692307692308e-02,Data between 2000 and 2012 for Bangladesh in Asia.
Bangladesh,Asia,Population Total,144242873.692308,Data between 2000 and 2012 for Bangladesh in Asia.
Bangladesh,Asia,Population Urban,0.276076923076923,Data between 2000 and 2012 for Bangladesh in Asia.
Bangladesh,Asia,Tourism Inbound,76076923.0769231,Data between 2000 and 2012 for Bangladesh in Asia.
Bangladesh,Asia,Tourism Outbound,551538461.538462,Data between 2000 and 2012 for Bangladesh in Asia.
Barbados,The Americas,Birth Rate,0.013,Data between 2000 and 2012 for Barbados in The Americas.
Barbados,The Americas,Business Tax Rate,0.4095,Data between 2000 and 2012 for Barbados in The Americas.
Barbados,The Americas,CO2 Emissions,1373.81818181818,Data between 2000 and 2012 for Barbados in The Americas.
Barbados,The Americas,Days to Start Business,18,Data between 2000 and 2012 for Barbados in The Americas.
Barbados,The Americas,Ease of Business,84,Data between 2000 and 2012 for Barbados in The Americas.
Barbados,The Americas,Energy Usage,391,Data between 2000 and 2012 for Barbados in The Americas.
Barbados,The Americas,GDP,3927830769.23077,Data between 2000 and 2012 for Barbados in The Americas.
Barbados,The Americas,Health Exp % GDP,7.06923076923077e-02,Data between 2000 and 2012 for Barbados in The Americas.
Barbados,The Americas,Health Exp/Capita,826.461538461538,Data between 2000 and 2012 for Barbados in The Americas.
Barbados,The Americas,Hours to do Tax,241,Data between 2000 and 2012 for Barbados in The Americas.
Barbados,The Americas,Infant Mortality Rate,1.44615384615385e-02,Data between 2000 and 2012 for Barbados in The Americas.
Barbados,The Americas,Internet Usage,0.491153846153846,Data between 2000 and 2012 for Barbados in The Americas.
Barbados,The Americas,Lending Interest,9.28461538461538e-02,Data between 2000 and 2012 for Barbados in The Americas.
Barbados,The Americas,Life Expectancy Female,76.5384615384615,Data between 2000 and 2012 for Barbados in The Americas.
Barbados,The Americas,Life Expectancy Male,71.7692307692308,Data between 2000 and 2012 for Barbados in The Americas.
Barbados,The Americas,Mobile Phone Usage,0.802307692307692,Data between 2000 and 2012 for Barbados in The Americas.
Barbados,The Americas,Population 0-14,0.203538461538462,Data between 2000 and 2012 for Barbados in The Americas.
Barbados,The Americas,Population 15-64,0.688076923076923,Data between 2000 and 2012 for Barbados in The Americas.
Barbados,The Americas,Population 65+,0.108538461538462,Data between 2000 and 2012 for Barbados in The Americas.
Barbados,The Americas,Population Total,274991.384615385,Data between 2000 and 2012 for Barbados in The Americas.
Barbados,The Americas,Population Urban,0.327769230769231,Data between 2000 and 2012 for Barbados in The Americas.
Barbados,The Americas,Tourism Inbound,966909090.909091,Data between 2000 and 2012 for Barbados in The Americas.
Barbados,The Americas,Tourism Outbound,229363636.363636,Data between 2000 and 2012 for Barbados in The Americas.
Belarus,Europe,Birth Rate,1.01538461538462e-02,Data between 2000 and 2012 for Belarus in Europe.
Belarus,Europe,Business Tax Rate,1.019875,Data between 2000 and 2012 for Belarus in Europe.
Belarus,Europe,CO2 Emissions,57883.7272727273,Data between 2000 and 2012 for Belarus in Europe.
Belarus,Europe,Days to Start Business,42.5,Data between 2000 and 2012 for Belarus in Europe.
Belarus,Europe,Ease of Business,64,Data between 2000 and 2012 for Belarus in Europe.
Belarus,Europe,Energy Usage,26932.9166666667,Data between 2000 and 2012 for Belarus in Europe.
Belarus,Europe,GDP,37049573898.0769,Data between 2000 and 2012 for Belarus in Europe.
Belarus,Europe,Health Exp % GDP,6.11538461538462e-02,Data between 2000 and 2012 for Belarus in Europe.
Belarus,Europe,Health Exp/Capita,226.692307692308,Data between 2000 and 2012 for Belarus in Europe.
Belarus,Europe,Hours to do Tax,829.75,Data between 2000 and 2012 for Belarus in Europe.
Belarus,Europe,Infant Mortality Rate,0.007,Data between 2000 and 2012 for Belarus in Europe.
Belarus,Europe,Internet Usage,0.2198,Data between 2000 and 2012 for Belarus in Europe.
Belarus,Europe,Lending Interest,0.218384615384615,Data between 2000 and 2012 for Belarus in Europe.
Belarus,Europe,Life Expectancy Female,75.8461538461538,Data between 2000 and 2012 for Belarus in Europe.
Belarus,Europe,Life Expectancy Male,64.0769230769231,Data between 2000 and 2012 for Belarus in Europe.
Belarus,Europe,Mobile Phone Usage,0.569538461538462,Data between 2000 and 2012 for Belarus in Europe.
Belarus,Europe,Population 0-14,0.158769230769231,Data between 2000 and 2012 for Belarus in Europe.
Belarus,Europe,Population 15-64,0.699538461538461,Data between 2000 and 2012 for Belarus in Europe.
Belarus,Europe,Population 65+,0.141384615384615,Data between 2000 and 2012 for Belarus in Europe.
Belarus,Europe,Population Total,9662615.38461538,Data between 2000 and 2012 for Belarus in Europe.
Belarus,Europe,Population Urban,0.727846153846154,Data between 2000 and 2012 for Belarus in Europe.
Belarus,Europe,Tourism Inbound,479076923.076923,Data between 2000 and 2012 for Belarus in Europe.
Belarus,Europe,Tourism Outbound,613923076.923077,Data between 2000 and 2012 for Belarus in Europe.
Belgium,Europe,Birth Rate,1.14615384615385e-02,Data between 2000 and 2012 for Belgium in Europe.
Belgium,Europe,Business Tax Rate,0.571375,Data between 2000 and 2012 for Belgium in Europe.
Belgium,Europe,CO2 Emissions,109065.545454545,Data between 2000 and 2012 for Belgium in Europe.
Belgium,Europe,Days to Start Business,17.5,Data between 2000 and 2012 for Belgium in Europe.
Belgium,Europe,Ease of Business,32,Data between 2000 and 2012 for Belgium in Europe.
Belgium,Europe,Energy Usage,58322.8461538462,Data between 2000 and 2012 for Belgium in Europe.
Belgium,Europe,GDP,390461538461.538,Data between 2000 and 2012 for Belgium in Europe.
Belgium,Europe,Health Exp % GDP,9.70769230769231e-02,Data between 2000 and 2012 for Belgium in Europe.
Belgium,Europe,Health Exp/Capita,3631.07692307692,Data between 2000 and 2012 for Belgium in Europe.
Belgium,Europe,Hours to do Tax,156,Data between 2000 and 2012 for Belgium in Europe.
Belgium,Europe,Infant Mortality Rate,4.15384615384616e-03,Data between 2000 and 2012 for Belgium in Europe.
Belgium,Europe,Internet Usage,0.587769230769231,Data between 2000 and 2012 for Belgium in Europe.
Belgium,Europe,Lending Interest,0.0793,Data between 2000 and 2012 for Belgium in Europe.
Belgium,Europe,Life Expectancy Female,82.1538461538462,Data between 2000 and 2012 for Belgium in Europe.
Belgium,Europe,Life Expectancy Male,76.4615384615385,Data between 2000 and 2012 for Belgium in Europe.
Belgium,Europe,Mobile Phone Usage,0.933,Data between 2000 and 2012 for Belgium in Europe.
Belgium,Europe,Population 0-14,0.170846153846154,Data between 2000 and 2012 for Belgium in Europe.
Belgium,Europe,Population 15-64,0.657384615384615,Data between 2000 and 2012 for Belgium in Europe.
Belgium,Europe,Population 65+,0.172,Data between 2000 and 2012 for Belgium in Europe.
Belgium,Europe,Population Total,10609452.1538462,Data between 2000 and 2012 for Belgium in Europe.
Belgium,Europe,Population Urban,0.974230769230769,Data between 2000 and 2012 for Belgium in Europe.
